Time,ABSOLUTE_TIME,Plane_Altitude,Indicated_Altitude,Airspeed_True,Airspeed_Indicated,Plane_Pitch_Degrees,Plane_Bank_Degrees,Plane_Heading_Degrees_True,Plane_Heading_Degrees_Magnetic,Acceleration_Body_X,Acceleration_Body_Y,Acceleration_Body_Z,Plane_Latitude,Plane_Longitude,Incidence_Alpha,Incidence_Beta,Rotation_Velocity_Body_X,Rotation_Velocity_Body_Y,Rotation_Velocity_Body_Z,General_Eng_RPM_1,General_Eng_RPM_2,General_Eng_RPM_3,General_Eng_RPM_4,Elevator_Deflection,Rudder_Deflection,Aileron_Left_Deflection,Aileron_Right_Deflection,Trailing_Edge_Flaps_Left_Angle,Trailing_Edge_Flaps_Right_Angle,Leading_Edge_Flaps_Left_Angle,Leading_Edge_Flaps_Right_Angle,Spoilers_Left_Position,Spoilers_Right_Position,Gear_Center_Position,Gear_Left_Position,Gear_Right_Position
122.501503,63726135264,883.0446938,882.2594604,87.37446594,86.60192871,-9.84400075,3.597442896,93.01248486,80.13077113,-0.049995806,0.097667813,0.077023134,34.15310482,-118.335259,7.251668191,-0.52962178,-1.98460559,-0.555190085,-2.778057902,3890.874617,3890.874617,0,0,3.671882085,0,0.665132682,1.10855447,20,20,0,0,0,0,0,0,0
122.6126022,63726135264,883.5798621,882.7756348,87.4081192,86.59472656,-9.980531109,3.397923003,92.95601272,80.074299,-0.055106997,0.119411781,0.078881286,34.15310316,-118.3352207,7.34117782,-0.503875008,-1.657341171,-0.692178635,-2.711965973,3890.73321,3890.73321,0,0,3.671882085,0,0.665132682,1.10855447,20,20,0,0,0,0,0,0,0
122.6680984,63726135264,884.143222,883.3105469,87.45098877,86.60866547,-10.08414166,3.208544483,92.89049425,80.00878053,-0.05263743,0.137344832,0.078848413,34.15310152,-118.3351823,7.347208877,-0.428172073,-1.064891186,-0.842739434,-2.56880424,3890.581165,3890.581165,0,0,3.671882085,0,0.665132682,1.10855447,20,20,0,0,0,0,0,0,0
122.8348007,63726135264,885.6150926,884.6963501,87.5632019,86.64834595,-10.13705172,2.790282443,92.70750757,79.82579385,-0.043729677,0.103669746,0.07138894,34.15309767,-118.3350892,7.112835631,-0.339925362,0.251890123,-1.06326088,-2.376153728,3890.130539,3890.130539,0,0,3.671882085,0,0.665132682,1.10855447,20,20,0,0,0,0,0,0,0
122.9459,63726135264,886.231937,885.2818604,88.05799103,86.73279572,-10.10984025,2.636085048,92.62661026,79.74489653,-0.041160301,0.090650658,0.068151846,34.15309619,-118.3350525,7.012705058,-0.097678175,0.416980839,-1.172120847,-2.269149246,3890.042534,3890.042534,0,0,3.671882085,0,0.665132682,1.10855447,20,20,0,0,0,0,0,0,0
123.0013962,63726135264,887.0450347,886.0579834,88.13491821,86.95503235,-10.05263059,2.470908039,92.51366084,79.63194712,-0.047289886,0.082404658,0.057776361,34.15309433,-118.3350056,6.864560389,0.112647615,0.844913677,-1.270540668,-1.719907208,3890.14597,3890.14597,0,0,2.846342888,0,0.665132682,1.10855447,19.30555519,19.30555519,0,0,0,0,0,0,0
123.1680984,63726135264,888.3422532,887.3015747,87.80440521,87.10614777,-9.843888905,2.31858536,92.34382753,79.46211381,-0.051779769,0.001917978,0.051642648,34.15309154,-118.3349333,6.305875248,0.60278191,1.929433428,-1.172561908,-0.813821559,3890.05785,3890.05785,0,0,2.776308679,0,0.572456398,0.954093997,18.11013271,18.11013271,0,0,0,0,0,0,0
123.2237015,63726135264,889.1574329,888.0993042,87.97872925,87.10875702,-9.65146284,2.286428474,92.25128947,79.36957575,-0.050345177,-0.023283459,0.052052516,34.15308986,-118.3348885,6.088904044,0.641139292,2.271259328,-1.067298147,-0.292403712,3889.834114,3889.834114,0,0,2.918094204,0,0.432838812,0.721398019,17.37043122,17.37043122,0,0,0,0,0,0,0
123.3348007,63726135264,890.2185842,889.1550903,88.88244629,87.31788635,-9.394932887,2.304912021,92.14626516,79.26455144,-0.054058701,-0.096901488,0.044481094,34.1530877,-118.3348297,5.383311351,0.660082501,1.966729788,-0.874715773,0.20037699,3889.832956,3889.832956,0,0,3.362677777,0,0.333765847,0.556276411,16.39942649,16.39942649,0,0,0,0,0,0,0
123.4459,63726135265,890.8546173,889.8026123,89.00310516,87.5856781,-9.271930572,2.327391099,92.09348077,79.21176705,-0.050799833,-0.108709912,0.046262074,34.15308641,-118.3347934,5.2890398,0.661936364,1.381378532,-0.739312314,0.21718425,3890.108504,3890.108504,0,0,3.593656192,0,0.140672082,0.23445347,15.80236457,15.80236457,0,0,0,0,0,0,0
123.5569992,63726135265,892.1270322,891.1291504,89.09909058,87.96221161,-9.212220204,2.385099267,92.00629019,79.12457647,-0.053365923,-0.083717923,0.05562473,34.15308375,-118.3347172,5.736905549,0.802751386,-0.731745372,-0.440705809,0.382352417,3890.489617,3890.489617,0,0,3.750711138,0,0.09834469,0.163907817,14.54780695,14.54780695,0,0,0,0,0,0,0
123.6680984,63726135265,892.8319048,891.8619995,89.17141724,88.09334564,-9.320048401,2.426760152,91.96979546,79.08808174,-0.050515001,-0.044549699,0.061367528,34.15308225,-118.3346728,5.963772844,0.789210429,-1.716069904,-0.293873619,0.446141775,3890.585477,3890.585477,0,0,3.750711138,0,0.09834469,0.163907817,13.81945889,13.81945889,0,0,0,0,0,0,0
123.8348007,63726135265,894.0616853,893.1239014,88.67870331,88.03874969,-9.632646522,2.499406512,91.94270948,79.06099576,-0.051507634,-0.016326705,0.065276805,34.15307966,-118.3345936,6.173857937,0.361567856,-2.252366284,0.113520777,0.358218248,3890.222638,3890.222638,0,0,3.516041526,0,0.125829618,0.20971603,12.52094825,12.52094825,0,0,0,0,0,0,0
123.8902969,63726135265,894.8051111,893.8804321,88.78818512,87.98571014,-9.837268745,2.52213261,91.95143648,79.06972276,-0.042917994,0.007037103,0.067208462,34.15307814,-118.3345454,6.370290335,0.094683244,-2.094484912,0.211380048,0.144688026,3889.864227,3889.864227,0,0,3.516041526,0,0.125829618,0.20971603,11.73102821,11.73102821,0,0,0,0,0,0,0
124.0013962,63726135265,895.6278858,894.7061157,89.96997833,88.38034821,-10.04431227,2.520970173,91.9662184,79.08450468,-0.042454424,0.028755758,0.064976527,34.15307651,-118.3344923,6.385104162,-0.221541041,-1.856374278,0.218196596,-0.165153915,3890.186249,3890.186249,0,0,3.516041526,0,0.125829618,0.20971603,10.86398776,10.86398776,0,0,0,0,0,0,0
124.1126022,63726135265,896.2670262,895.3361206,90.00994873,88.65729523,-10.18180995,2.497609767,91.97618309,79.09446936,-0.038471757,0.034002958,0.065487168,34.15307529,-118.3344517,6.466450861,-0.224886113,-1.662568066,0.161839181,-0.363543271,3890.492972,3890.492972,0,0,3.516041526,0,0.125829618,0.20971603,10.20003831,10.20003831,0,0,0,0,0,0,0
124.2791977,63726135265,897.6516693,896.6938477,89.22956085,88.59480286,-10.43386613,2.409506892,91.98076796,79.09905424,-0.034735738,0.077065739,0.074896132,34.15307277,-118.3343657,6.972933293,-0.203139378,-1.230276892,0.021727802,-0.632284697,3890.105101,3890.105101,0,0,3.286944833,0,0.156563518,0.260939197,8.799063639,8.799063639,0,0,0,0,0,0,0
124.3348007,63726135265,898.2550503,897.2733765,89.14897919,88.52513885,-10.49812284,2.362971277,91.97831595,79.09660223,-0.032202302,0.07876636,0.076179904,34.15307174,-118.3343296,7.021809273,-0.270027874,-0.631409038,-0.015892627,-0.705129354,3889.789578,3889.789578,0,0,3.286944833,0,0.267839942,0.446399904,8.211749911,8.211749911,0,0,0,0,0,0,0
124.4459,63726135266,899.0388352,898.0316162,89.13582611,88.41842651,-10.51827959,2.309414771,91.97116844,79.08945471,-0.033588999,0.046893645,0.071207043,34.15307046,-118.3342839,6.673387663,-0.405835753,0.121290388,-0.129954362,-0.454494692,3889.306303,3889.306303,0,0,3.286944833,0,0.267839942,0.446399904,7.468399458,7.468399458,0,0,0,0,0,0,0
124.5569992,63726135266,900.4662224,899.4202271,89.70687103,88.50365448,-10.41423446,2.289413886,91.93931397,79.05760025,-0.033536586,0.055669978,0.076018215,34.15306825,-118.3342028,6.714395265,-0.249552407,1.141968588,-0.315239682,-0.018469287,3888.840533,3888.840533,0,0,3.063639584,0,0.267839942,0.446399904,6.151789353,6.151789353,0,0,0,0,0,0,0
124.6126022,63726135266,900.9689532,899.9100342,89.80834961,88.61362457,-10.3414477,2.289959317,91.92331568,79.04160196,-0.036708559,0.037666246,0.075765211,34.15306751,-118.3341749,6.632553804,-0.131990498,1.499639179,-0.367926679,-0.067002965,3888.836709,3888.836709,0,0,3.063639584,0,0.267839942,0.446399904,5.69875467,5.69875467,0,0,0,0,0,0,0
124.7237015,63726135266,901.9596712,900.8833008,89.27677917,88.5070343,-10.16775684,2.285174153,91.89441514,79.01270142,-0.040062676,0.015081484,0.077884953,34.15306609,-118.3341205,6.646024218,0.251165933,1.802177904,-0.277410721,-0.115280643,3888.333508,3888.333508,0,0,3.063639584,0,0.267839942,0.446399904,4.818826961,4.818826961,0,0,0,0,0,0,0
124.8902969,63726135266,903.636972,902.5286255,89.56873322,88.56131744,-9.798924916,2.244858044,91.8631524,78.98143868,-0.043313623,-0.038234488,0.078130617,34.15306381,-118.3340294,6.26083015,0.145365475,2.335044236,-0.217281474,-0.429151522,3887.836698,3887.836698,0,0,2.704924334,0,0.432838812,0.721398019,3.346128029,3.346128029,0,0,0,0,0,0,0
124.9459,63726135266,904.0997089,902.9889526,89.68305206,88.61499023,-9.686354861,2.222701379,91.85770646,78.97599274,-0.037484891,-0.04628854,0.079160866,34.1530632,-118.3340041,6.166807474,0.079377424,2.300378741,-0.198818373,-0.515937013,3887.775522,3887.775522,0,0,2.704924334,0,0.486615428,0.811025713,2.938877548,2.938877548,0,0,0,0,0,0,0
125.1126022,63726135266,905.3271498,904.227356,89.93924713,88.80652618,-9.392638798,2.145099191,91.84490197,78.96318824,-0.036227502,-0.065091704,0.081934117,34.1530616,-118.3339362,5.950181194,0.036133041,2.165938041,-0.157812345,-0.69903946,3887.740656,3887.740656,0,0,2.704924334,0,0.486615428,0.811025713,1.8463055,1.8463055,0,0,0,0,0,0,0
125.2237015,63726135266,906.7453011,905.6741333,90.32133484,89.10609436,-9.067970024,2.020701475,91.83194866,78.95023494,-0.033705082,-0.091349873,0.085535151,34.15305974,-118.3338553,5.760573008,-0.125469801,1.969673226,-0.145707833,-0.926774868,3887.930468,3887.930468,0,0,2.704924334,0,0.486615428,0.811025713,0.546067817,0.546067817,0,0,0,0,0,0,0
125.3348007,63726135266,907.36815,906.3109741,90.47377777,89.25009155,-8.933111354,1.953297804,91.82625919,78.94454547,-0.033945209,-0.103373369,0.087275597,34.15305892,-118.3338185,5.697755758,-0.166202048,1.870352331,-0.147590948,-1.028691085,3888.062402,3888.062402,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.3902969,63726135266,908.1335768,907.1062012,90.70576477,89.45146179,-8.781109763,1.85395918,91.81611094,78.93439722,-0.02772059,-0.099819136,0.089700957,34.15305791,-118.333772,5.705221155,-0.3201323,1.583512753,-0.184202825,-1.278720387,3888.284139,3888.284139,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.5569992,63726135267,909.5852337,908.6091309,91.16413879,89.86582184,-8.530970306,1.591828676,91.77991681,78.89820309,-0.023916443,-0.097749443,0.093137793,34.15305593,-118.3336797,5.642770601,-0.444395986,1.282184256,-0.353156116,-1.765765627,3888.818421,3888.818421,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.6680984,63726135267,910.1983768,909.2479248,91.33892059,90.05552673,-8.437974719,1.453605703,91.75331939,78.87160567,-0.020284157,-0.094922575,0.094543216,34.15305506,-118.3336389,5.633032886,-0.43211536,1.113368889,-0.396508716,-1.896600524,3889.078258,3889.078258,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.7237015,63726135267,910.7125694,909.786438,91.50997162,90.21073914,-8.365044521,1.328952479,91.72396684,78.84225312,-0.013977954,-0.087722406,0.096305505,34.15305433,-118.3336037,5.639277813,-0.396590799,1.075606737,-0.526395844,-1.980346974,3889.295792,3889.295792,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.8902969,63726135267,912.1213546,911.25354,91.91304016,90.64803314,-8.187224815,0.975895724,91.61057785,78.72886413,-0.015934693,-0.088299673,0.099129034,34.15305225,-118.333503,5.642337311,-0.262890486,0.744080911,-0.638575013,-1.889889631,3889.888968,3889.888968,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
125.9459,63726135267,912.4447014,911.5905151,91.96335602,90.74002075,-8.155623237,0.894971323,91.58095546,78.69924174,-0.011941997,-0.079212967,0.100437418,34.15305176,-118.3334789,5.653280982,-0.172847462,0.635330798,-0.688835252,-1.866220113,3890.007951,3890.007951,0,0,2.636277504,0,0.572456398,0.954093997,0,0,0,0,0,0,0,0,0
126.0569992,63726135267,913.0950834,912.2669678,92.16352081,90.93185425,-8.100690587,0.734086261,91.51440473,78.63269101,-0.017965198,-0.069085916,0.10249457,34.15305076,-118.3334294,5.673230257,-0.086721331,0.632397981,-0.721562861,-1.804084891,3890.252914,3890.252914,0,0,2.498126692,0,0.665132682,1.10855447,0,0,0,0,0,0,0,0,0
126.2237015,63726135267,914.2619855,913.4731445,92.44541168,91.25062561,-7.988302385,0.446127413,91.39616243,78.5144487,-0.008708506,-0.079628944,0.102766347,34.15304891,-118.3333368,5.6319614,0.11808558,0.578120468,-0.647038697,-1.72309187,3890.613125,3890.613125,0,0,2.498126692,0,0.665132682,1.10855447,0,0,0,0,0,0,0,0,0
126.3348007,63726135267,914.8903704,914.121521,92.55448151,91.41819763,-7.93915832,0.293062287,91.33448116,78.45276744,-0.010635924,-0.076444974,0.103771412,34.15304788,-118.3332847,5.655487133,0.214139544,0.307175103,-0.599606446,-1.500175835,3890.747816,3890.747816,0,0,2.991583762,0,0.208810632,0.348017719,0,0,0,0,0,0,0,0,0
126.3902969,63726135267,915.4599855,914.7156982,92.72174072,91.55830383,-7.933228862,0.182274315,91.28282163,78.40110791,-0.004536747,-0.074245737,0.104264127,34.15304693,-118.3332358,5.714565708,0.268412934,-0.262319213,-0.51661901,-1.090685585,3890.816641,3890.816641,0,0,3.286944833,0,0.111570223,0.185950372,0,0,0,0,0,0,0,0,0
126.5569992,63726135268,916.3421379,915.6309814,92.93701172,91.78736115,-8.059215971,0.074982514,91.215477,78.33376328,-0.010044299,-0.04956358,0.105980335,34.1530454,-118.3331569,5.920282895,0.310608615,-1.437181975,-0.377592709,-0.538459509,3890.888117,3890.888117,0,0,3.750711138,0,0.035802973,0.059671621,0,0,0,0,0,0,0,0,0
126.6680984,63726135268,916.9717389,916.2793579,93.12312317,91.95753479,-8.253370928,0.036752166,91.17955438,78.29784066,-0.007223785,-0.013447961,0.10807724,34.1530443,-118.333099,6.130949834,0.331462971,-2.136119257,-0.242089027,-0.245148144,3890.915404,3890.915404,0,0,3.750711138,0,0.035802973,0.059671621,0,0,0,0,0,0,0,0,0
126.7237015,63726135268,917.4055648,916.7167358,93.24262238,92.07583618,-8.422576058,0.025300721,91.16398284,78.28226911,0.000932012,0.027288573,0.110512616,34.15304354,-118.333059,6.286873662,0.258506145,-2.402748376,-0.165022762,-0.144221634,3890.923218,3890.923218,0,0,3.750711138,0,0.035802973,0.059671621,0,0,0,0,0,0,0,0,0
126.8348007,63726135268,917.9998588,917.3063354,93.40679932,92.23714447,-8.670428255,0.020209257,91.15098755,78.26927382,-0.00635345,0.048419096,0.110290888,34.15304252,-118.3330049,6.507560489,0.246683461,-2.599129273,-0.091694419,-0.041096686,3890.923914,3890.923914,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.0013962,63726135268,919.0787333,918.3537598,93.69905853,92.52275085,-9.114170278,0.019548358,91.14973376,78.26802004,0.001815297,0.094970885,0.10953888,34.15304077,-118.3329115,6.777129272,0.130284458,-2.462171172,0.063754883,-0.023233106,3890.900543,3890.900543,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.0569992,63726135268,919.4928564,918.7515869,93.81809998,92.62761688,-9.262430633,0.017302444,91.15376768,78.27205395,-0.009632657,0.113851691,0.109754434,34.15304014,-118.3328777,6.838053706,0.096634577,-2.29799416,0.083020699,-0.042582891,3890.901287,3890.901287,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.1680984,63726135268,920.2885246,919.5025024,94.00339508,92.82003784,-9.500141706,0,91.16574144,78.28402772,-0.010090316,0.12196063,0.106758246,34.153039,-118.332816,6.910930971,0.084953966,-1.920151196,0.121503092,-0.077516167,3890.90788,3890.90788,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.2791977,63726135268,920.968027,920.1362915,94.18473053,92.97812653,-9.65877285,0,91.17811766,78.29640394,0.000833344,0.130823375,0.104648905,34.15303808,-118.3327666,6.927646578,0.088503337,-1.545391102,0.104966298,-0.106999928,3890.926806,3890.926806,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.3902969,63726135268,921.6729625,920.7926025,94.34201813,93.13530731,-9.786815845,-0.018112931,91.18673924,78.30502552,0.00279558,0.14130946,0.103134763,34.15303717,-118.3327179,6.913580657,0.082880123,-1.308476136,0.100835198,-0.138855657,3890.952008,3890.952008,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.5013962,63726135269,923.0209303,922.0523071,94.65312958,93.42832184,-9.956652767,-0.043442086,91.19911067,78.31739695,0.000198315,0.119587111,0.096401095,34.15303556,-118.3326313,6.8303373,0.080725592,-0.911679153,0.083728602,-0.166811214,3891.012959,3891.012959,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.6125031,63726135269,924.0023334,922.9784546,94.84693909,93.61871338,-10.04844795,-0.063166236,91.21037835,78.32866463,-0.000112863,0.117675689,0.093301542,34.15303446,-118.3325722,6.726461222,0.071392272,-0.844365129,0.117829661,-0.161025198,3891.028471,3891.028471,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.7236023,63726135269,924.9047634,923.8266602,95.00855255,93.79176331,-10.12623014,-0.079358308,91.22197573,78.34026201,0.005737081,0.116207438,0.090700852,34.1530335,-118.3325204,6.666126319,0.063577235,-0.841750372,0.12445318,-0.176575485,3891.046256,3891.046256,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.7791977,63726135269,925.6511389,924.5360107,95.19568634,93.92670441,-10.1907003,-0.094176477,91.23154883,78.3498351,-0.002038696,0.102579092,0.086979692,34.15303273,-118.3324789,6.589959464,0.06321138,-0.868932105,0.139889031,-0.172276088,3891.041758,3891.041758,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
127.9459,63726135269,927.4033711,926.2053833,95.54031372,94.26467133,-10.34395438,-0.123994688,91.25342943,78.3717157,-0.000630148,0.114313623,0.083590799,34.153031,-118.332386,6.530056571,0.050448131,-1.014876498,0.131173166,-0.138986586,3891.089218,3891.089218,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.0569992,63726135269,928.1999619,926.9685669,96.20529175,94.55516815,-10.42280806,-0.136891186,91.26368251,78.38196879,-0.000637067,0.126956084,0.082442086,34.15303024,-118.3323455,6.540347104,0.046937087,-1.103817929,0.145445102,-0.149517795,3891.351483,3891.351483,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.1680984,63726135269,929.2660122,927.9876099,96.33171082,94.88672638,-10.52834302,-0.151305903,91.28037043,78.40181823,0.002247081,0.114574191,0.078920603,34.15302926,-118.332293,6.506350692,0.032787002,-1.175211408,0.173155541,-0.097107315,3891.66133,3891.66133,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.2791977,63726135269,931.0166751,929.6710205,96.86836243,95.42987823,-10.72543325,-0.170273536,91.3119011,78.4333489,0.003834001,0.119293758,0.075001323,34.15302772,-118.3322105,6.464575974,0.009061471,-1.46343207,0.213119226,-0.097831078,3892.222805,3892.222805,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.3902969,63726135269,932.1738346,930.7821045,96.93396759,95.63302612,-10.87331965,-0.183982909,91.33065469,78.45210249,0.002175663,0.136164126,0.074411571,34.15302674,-118.3321582,6.474783265,-0.000379194,-1.637864112,0.173162471,-0.106063747,3892.349842,3892.349842,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.5013962,63726135270,933.4409376,931.996521,97.01681519,95.81295776,-11.04492559,-0.196797448,91.34723879,78.46868659,0.001905713,0.140551088,0.072293779,34.1530257,-118.3321028,6.491359707,-0.007350143,-1.761952447,0.136624196,-0.08503261,3892.38543,3892.38543,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.6680984,63726135270,935.6141892,934.0910645,97.04807281,95.97493744,-11.32231409,-0.200163797,91.3669638,78.4884116,0.006861866,0.154882514,0.069977196,34.15302399,-118.3320122,6.605639871,-0.000542705,-1.692636633,0.102810133,0.124313526,3892.105389,3892.105389,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.7236023,63726135270,936.7670249,935.1973877,97.11016083,96.04497528,-11.46131271,-0.18765508,91.37508966,78.49653746,0.002560807,0.157076599,0.067664547,34.15302312,-118.3319663,6.60679588,-0.02460292,-1.644546079,0.091661883,0.212180743,3891.900597,3891.900597,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.7791977,63726135270,937.4860095,935.8827515,97.14694977,96.08438873,-11.5425894,-0.177171513,91.37959001,78.50103781,0.00122451,0.146819861,0.06470348,34.15302258,-118.3319383,6.599441901,-0.034995061,-1.614145044,0.078012619,0.240708819,3891.755958,3891.755958,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
128.9459,63726135270,940.2652698,938.5517578,97.22756195,96.20856476,-11.83037771,-0.12533685,91.39117351,78.51262131,0.001765026,0.148352799,0.05966595,34.1530206,-118.3318347,6.550501461,-0.100751447,-1.485126826,0.031001852,0.300652445,3891.126379,3891.126379,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
129.0569992,63726135270,941.4864929,939.7247925,97.29270935,96.25236511,-11.94770499,-0.10290439,91.39287898,78.51432678,0.004984122,0.143109743,0.056665244,34.15301977,-118.331791,6.534809102,-0.101447399,-1.546560791,-0.002370666,0.257136747,3890.827695,3890.827695,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
129.1125031,63726135270,942.6400167,940.8388672,97.37683105,96.3013382,-12.0589534,-0.086725448,91.39299805,78.51444585,0.004080349,0.134072543,0.053119135,34.15301899,-118.3317508,6.457350061,-0.166157038,-1.546126588,-0.004616518,0.185630843,3890.563483,3890.563483,0,0,3.830135288,0,0.015950811,0.026584685,0,0,0,0,0,0,0,0,0
129.2791977,63726135270,945.0122081,943.1279297,97.45868683,96.4028244,-12.28731139,-0.07144875,91.38894167,78.51038947,0.005274193,0.146200102,0.050485186,34.15301744,-118.3316706,6.451405235,-0.16683236,-1.565734466,-0.064179609,0.010498662,3890.052559,3890.052559,0,0,3.439045789,0,0,0,0,0,0,0,0,0,0,0,0
129.3902969,63726135270,946.9376344,944.9919434,97.45809174,96.44478607,-12.43242986,-0.072222383,91.37882862,78.50027642,0.000786633,0.156703404,0.048199015,34.15301622,-118.3316079,6.411676159,-0.195402481,-0.984501543,-0.121586379,-0.063579449,3889.602746,3889.602746,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
129.4459,63726135271,948.2779145,946.2822876,97.50827789,96.47901154,-12.48946279,-0.078909816,91.36837603,78.48982383,0.003784974,0.147536812,0.04641812,34.15301539,-118.3315655,6.34365217,-0.181874651,-0.529908734,-0.151751466,-0.152827875,3889.30863,3889.30863,0,0,3.063639584,0,0,0,0,0,0,0,0,0,0,0,0
129.6680984,63726135271,951.7883104,949.6697388,97.44532776,96.47858429,-12.52408758,-0.147045472,91.33164704,78.45309484,0.001274452,0.123287794,0.04116365,34.15301329,-118.3314585,6.191136181,-0.138401377,0.121065664,-0.197057759,-0.582181681,3888.412273,3888.412273,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
129.7236023,63726135271,953.1436316,950.9835815,97.49924469,96.49422455,-12.5131089,-0.189682826,91.31658844,78.43803624,0.006498,0.101183726,0.037907407,34.15301249,-118.3314185,6.080327887,-0.116784335,0.154410921,-0.211125454,-0.671151874,3888.112716,3888.112716,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
129.7791977,63726135271,954.4404393,952.2433472,97.54936981,96.52035522,-12.50585354,-0.233421503,91.3006465,78.4220943,0.003788276,0.100554895,0.036962724,34.15301174,-118.3313806,5.997443969,-0.091708883,0.098193932,-0.242332749,-0.733972033,3887.853475,3887.853475,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
129.9459,63726135271,957.703351,955.4541626,97.62522888,96.58701324,-12.51153967,-0.309075361,91.25232984,78.37377764,0.004640792,0.068531563,0.031910457,34.15300987,-118.3312869,5.914691104,-0.024215375,-0.21718449,-0.331486432,-0.184475193,3887.276949,3887.276949,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
130.0013962,63726135271,959.1672507,956.8917236,97.67971039,96.62400055,-12.53243151,-0.308853673,91.22757114,78.34901895,0.001975801,0.059666493,0.030131792,34.15300904,-118.3312455,5.869920068,0.021523017,-0.351873866,-0.315658443,0.038779729,3887.058076,3887.058076,0,0,3.137417847,0,0,0,0,0,0,0,0,0,0,0,0
130.1125031,63726135271,960.7735151,958.4798584,97.72502136,96.66706848,-12.56914719,-0.292030721,91.2017542,78.323202,0.003976427,0.062190981,0.029401065,34.15300814,-118.3312005,5.845837248,0.055325423,-0.511580126,-0.314403425,0.23455935,3886.85051,3886.85051,0,0,2.918094204,0,0,0,0,0,0,0,0,0,0,0,0
130.2791977,63726135271,964.3332694,961.9953003,97.84983063,96.75418091,-12.64121593,-0.219709031,91.14953937,78.27098717,-0.001214993,0.052126968,0.025904675,34.15300615,-118.3311019,5.716160557,0.11455684,-0.384757822,-0.248673193,0.38184252,3886.435318,3886.435318,0,0,2.918094204,0,0,0,0,0,0,0,0,0,0,0,0
130.3348007,63726135271,965.8532368,963.4926147,97.88174438,96.80257416,-12.6694673,-0.187847552,91.13208095,78.25352876,0.003909985,0.053654162,0.025340328,34.15300531,-118.3310604,5.698335471,0.129901153,-0.387354936,-0.212432953,0.373668577,3886.31082,3886.31082,0,0,2.918094204,0,0,0,0,0,0,0,0,0,0,0,0
130.4459,63726135272,967.3826788,965.0036621,97.92919922,96.85049438,-12.7020567,-0.15687826,91.11864305,78.24009085,-0.002540671,0.041043359,0.023362958,34.15300447,-118.3310188,5.691570168,0.157603453,-0.49753856,-0.135230681,0.379494021,3886.194365,3886.194365,0,0,2.918094204,0,0,0,0,0,0,0,0,0,0,0,0
130.6125031,63726135272,971.1455737,968.7494507,97.99337769,96.94215393,-12.81976903,-0.087078703,91.10653071,78.22797852,-0.001138144,0.049866581,0.022564098,34.15300243,-118.3309176,5.732588016,0.156120876,-0.868084868,0.017307881,0.328443469,3885.937274,3885.937274,0,0,3.063639584,0,0,0,0,0,0,0,0,0,0,0,0
